#IMAGE
2 LARGE_TARGETS
779423109 563.925 396.001 563.925 396.001 3.49 2.9
779423126 563.662 393.998 563.662 393.998 3.5 2.9
779423143 563.613 391.662 563.613 391.662 3.49 2.91
779423160 563.079 390.417 563.079 390.417 3.49 2.91
779423176 561.588 389.726 561.588 389.726 3.49 2.91
779423193 560.64 389.806 560.64 389.806 3.49 2.91
779423210 558.956 390.724 558.956 390.724 3.49 2.91
779423226 558.17 392.172 558.17 392.172 3.48 2.91
779423260 558.525 394.246 558.525 394.246 3.48 2.9
779423276 559.359 396.766 559.359 396.766 3.48 2.9
779423310 560.78 399.09 560.78 399.09 3.48 2.9
779423326 560.253 400.773 560.253 400.773 3.48 2.9
779423343 560.676 403.066 560.676 403.066 3.49 2.9
779423360 560.008 405.114 560.008 405.114 3.49 2.91
779423376 560.251 406.814 560.251 406.814 3.5 2.9
779423393 561.337 408.23 561.337 408.23 3.5 2.9
779423410 562.003 410.433 562.003 410.433 3.5 2.91
779423426 562.06 411.146 562.06 411.146 3.51 2.91
779423443 603.481 415.071 603.481 415.071 3.52 2.92
779423460 739.104 416.862 739.104 416.862 3.53 2.93
779423476 738.796 421.561 738.796 421.561 3.53 2.94
779423493 742.283 424.876 742.283 424.876 3.53 2.95
779423510 745.694 427.942 745.694 427.942 3.53 2.97
779423526 746.956 428.76 746.956 428.76 3.54 2.97
779423560 748.184 429.159 748.184 429.159 3.55 2.97
779423576 746.677 429.717 746.677 429.717 3.57 2.97
779423593 747.056 429.73 747.056 429.73 3.58 2.97
779423610 748.915 428.871 748.915 428.871 3.6 2.97
779423626 749.599 432.013 749.599 432.013 3.61 2.98
779423643 750.282 429.35 750.282 429.35 3.62 2.98
779423660 752.35 428.86 752.35 428.86 3.62 2.99
779423676 753.633 428.16 753.633 428.16 3.62 2.99
779423693 754.696 426.034 754.696 426.034 3.62 2.98
779423710 755.139 425.512 755.139 425.512 3.62 2.98
779423726 755.952 424.936 755.952 424.936 3.62 2.98
779423743 755.775 424.216 755.775 424.216 3.62 2.98
779423760 757.402 424.302 757.402 424.302 3.62 2.97
779423776 757.557 424.152 757.557 424.152 3.62 2.97
779423793 756.499 423.999 756.499 423.999 3.62 2.97
779423810 755.801 423.505 755.801 423.505 3.62 2.96
779423826 755.653 424.58 755.653 424.58 3.63 2.97
779423843 754.319 426.518 754.319 426.518 3.63 2.97
779423876 754.418 428.626 754.418 428.626 3.62 2.98
779423893 754.478 432.02 754.478 432.02 3.61 2.98
779423910 754.514 433.523 754.514 433.523 3.6 2.98
779423926 754.145 436.449 754.145 436.449 3.6 2.98
779423943 754.995 438.545 754.995 438.545 3.59 2.98
779423960 758.974 440.425 758.974 440.425 3.59 2.97
779423977 767.898 484.52 767.898 484.52 3.59 2.97
779423993 772.933 475.782 772.933 475.782 3.58 2.97
779424010 777.775 491.03 777.775 491.03 3.58 2.97
779424027 779.701 490.642 779.701 490.642 3.57 2.95
779424043 784.087 500.745 784.087 500.745 3.58 2.95
779424060 785.273 498.762 785.273 498.762 3.59 2.95
779424077 786.938 498.647 786.938 498.647 3.58 2.95
779424093 791.146 501.089 791.146 501.089 3.57 2.96
779424110 766.881 503.005 766.881 503.005 3.56 2.95
779424127 553.156 512.729 553.156 512.729 3.56 2.94
11-different7->S
12-different8 0
779425494 606.189 386.438 606.189 386.438 3.21 2.75
779425528 605.305 386.29 605.305 386.29 3.21 2.75
779425544 602.038 385.234 602.038 385.234 3.2 2.75
779425561 597.083 385.721 597.083 385.721 3.2 2.75
779425577 594.212 382.548 594.212 382.548 3.2 2.74
779425594 590.577 385.097 590.577 385.097 3.21 2.74
779425627 588.032 383.73 588.032 383.73 3.21 2.74
779425644 585.343 383.401 585.343 383.401 3.21 2.73
779425661 580.809 383.48 580.809 383.48 3.21 2.74
779425677 579.565 383.105 579.565 383.105 3.21 2.74
779425694 578.425 383.561 578.425 383.561 3.22 2.74
779425711 575.74 381.488 575.74 381.488 3.22 2.74
779425727 574.494 380.705 574.494 380.705 3.21 2.74
779425744 568.905 385.063 568.905 385.063 3.21 2.74
779425777 549.262 400.136 549.262 400.136 3.21 2.74
779425794 536.908 419.462 536.908 419.462 3.2 2.72
779425844 535.545 426.572 535.545 426.572 3.21 2.72
779425861 528.421 435.504 528.421 435.504 3.22 2.73
779425877 527.511 432.812 527.511 432.812 3.22 2.72
779425894 523.513 436.643 523.513 436.643 3.23 2.73
779425911 525.554 444.816 525.554 444.816 3.24 2.73
779425927 520.984 444.462 520.984 444.462 3.24 2.74
779425944 621.015 412.149 621.015 412.149 3.26 2.75
779425961 744.064 320.798 744.064 320.798 3.27 2.76
779425977 772.294 292.135 772.294 292.135 3.28 2.78
779425994 776.61 274.775 776.61 274.775 3.3 2.8
779426011 783.265 273.187 783.265 273.187 3.31 2.82
779426027 788.174 273.428 788.174 273.428 3.32 2.84
779426044 790.119 272.366 790.119 272.366 3.33 2.85
779426077 790.337 268.549 790.337 268.549 3.34 2.87
779426094 790.031 266.311 790.031 266.311 3.35 2.87
779426144 791.418 265.927 791.418 265.927 3.35 2.88
779426178 791.203 264.386 791.203 264.386 3.36 2.88
779426194 826.058 260.416 826.058 260.416 3.36 2.87
779426211 772.971 261.599 772.971 261.599 3.51 2.88
779426378 484.297 584.058 484.297 584.058 3.46 2.96
779426411 518.428 417.05 518.428 417.05 3.43 2.92
779426428 522.757 422.279 522.757 422.279 3.42 2.9
779426444 522.833 430.832 522.833 430.832 3.41 2.87
779426478 521.592 426.777 521.592 426.777 3.4 2.84
779426494 523.364 426.392 523.364 426.392 3.37 2.83
779426511 525.523 429.575 525.523 429.575 3.36 2.82
779426528 523.342 429.326 523.342 429.326 3.36 2.82
779426544 523.921 429.751 523.921 429.751 3.35 2.8
779426578 811.306 265.596 811.306 265.596 3.35 2.8
779426594 838.327 240.747 838.327 240.747 3.38 2.82
779426611 872.193 218.607 872.193 218.607 3.37 2.84
779426644 882.177 221.43 882.177 221.43 3.38 2.85
779426694 889.055 225.716 889.055 225.716 3.37 2.86
779426744 891.703 211.86 891.703 211.86 3.37 2.87
779426761 888.487 218.711 888.487 218.711 3.38 2.88
779426778 891.89 214.623 891.89 214.623 3.38 2.89
779426794 893.262 218.551 893.262 218.551 3.39 2.89
779426811 891.412 208.866 891.412 208.866 3.39 2.88
779426844 890.966 205.918 890.966 205.918 3.39 2.88
779426861 892.804 208.448 892.804 208.448 3.4 2.89
779426878 895.321 208.541 895.321 208.541 3.4 2.89
779426894 896.098 207.667 896.098 207.667 3.42 2.89
779426911 896.202 206.805 896.202 206.805 3.41 2.89
779426945 894.197 203.927 894.197 203.927 3.42 2.9
779426978 895.529 203.083 895.529 203.083 3.42 2.89
779426995 894.489 201.799 894.489 201.799 3.42 2.89
779427011 894.978 203.513 894.978 203.513 3.42 2.89
779427028 895.157 202.324 895.157 202.324 3.41 2.89
779427045 894.323 203.588 894.323 203.588 3.41 2.89
779427061 893.212 203.875 893.212 203.875 3.41 2.9
779427095 895.168 201.624 895.168 201.624 3.4 2.9
779427111 893.575 200.554 893.575 200.554 3.4 2.9
779427128 892.731 198.151 892.731 198.151 3.39 2.9
779427145 893.61 197.05 893.61 197.05 3.39 2.9
779427161 880.291 202.745 880.291 202.745 3.39 2.9
779427195 554.382 402.632 554.382 402.632 3.39 2.89
779427245 473.986 458.441 473.986 458.441 3.4 2.87
779427261 469.923 454.224 469.923 454.224 3.4 2.86
779427295 465.043 462.045 465.043 462.045 3.39 2.85
779427311 464.14 458.516 464.14 458.516 3.39 2.85
779427328 463.668 456.317 463.668 456.317 3.39 2.84
779427345 464.55 453.974 464.55 453.974 3.39 2.83
779427361 464.573 453.913 464.573 453.913 3.39 2.82
779427378 464.995 455.01 464.995 455.01 3.39 2.81
779427395 463.543 456.293 463.543 456.293 3.38 2.81
779427411 464.024 457.929 464.024 457.929 3.39 2.81
779427428 463.132 458.799 463.132 458.799 3.39 2.81
779427445 462.464 458.46 462.464 458.46 3.39 2.81
779427461 571.127 459.216 571.127 459.216 3.4 2.81
779427495 650.084 452.182 650.084 452.182 3.39 2.82
779427528 661.158 439.453 661.158 439.453 3.39 2.83
779427545 664.244 428.404 664.244 428.404 3.38 2.83
779427561 666.48 426.397 666.48 426.397 3.38 2.83
779427578 667.697 425.309 667.697 425.309 3.38 2.83
779427595 665.657 423.742 665.657 423.742 3.39 2.85
779427612 666.443 416.948 666.443 416.948 3.39 2.84
779427628 761.527 374.105 761.527 374.105 3.39 2.85
779427645 841.75 249.475 841.75 249.475 3.4 2.86
779427662 842.732 248.443 842.732 248.443 3.41 2.87
779427695 849.127 245.086 849.127 245.086 3.41 2.87
779427712 851.218 245.915 851.218 245.915 3.41 2.89
779427745 853.742 246.324 853.742 246.324 3.42 2.9
779427762 854.372 246.591 854.372 246.591 3.42 2.91
779427778 854.766 245.91 854.766 245.91 3.41 2.92
779427795 856.414 245.552 856.414 245.552 3.41 2.93
779427812 854.862 245.997 854.862 245.997 3.42 2.93
779427828 856.087 244.846 856.087 244.846 3.43 2.93
779427845 857.339 243.13 857.339 243.13 3.43 2.93
779427862 858.166 241.188 858.166 241.188 3.43 2.93
779427895 859.086 240.847 859.086 240.847 3.44 2.92
12-different8 1
779428862 721.777 345.303 721.777 345.303 3.48 2.92
779428896 721.909 343.759 721.909 343.759 3.48 2.93
779428912 723.092 342.422 723.092 342.422 3.48 2.94
779428945 722.857 341.692 722.857 341.692 3.49 2.94
779428962 722.763 342.776 722.763 342.776 3.49 2.94
779428979 721.612 341.894 721.612 341.894 3.5 2.95
779428995 721.26 340.038 721.26 340.038 3.51 2.95
779429012 720.795 338.844 720.795 338.844 3.52 2.96
779429029 720.723 339.536 720.723 339.536 3.53 2.96
779429046 721.503 339.275 721.503 339.275 3.53 2.96
779429062 720.4 340.14 720.4 340.14 3.54 2.97
779429079 721.064 340.422 721.064 340.422 3.54 2.97
779429096 721.175 341 721.175 341 3.55 2.97
779429112 719.899 341.201 719.899 341.201 3.55 2.97
779429162 729.618 424.035 729.618 424.035 3.56 2.97
779429196 730.275 426.979 730.275 426.979 3.57 2.96
779429212 739.573 434.4 739.573 434.4 3.57 2.96
779429229 746.357 437.282 746.357 437.282 3.57 2.97
779429262 670.642 442.162 670.642 442.162 3.58 2.97
779429279 479.908 425.472 479.908 425.472 3.6 2.98
779429296 461.952 419.766 461.952 419.766 3.62 2.97
779429312 443.102 424.372 443.102 424.372 3.63 2.97
779429329 440.874 425.14 440.874 425.14 3.64 2.97
779429346 439.946 425.333 439.946 425.333 3.64 2.98
779429362 440.359 422.969 440.359 422.969 3.65 2.98
779429379 437.457 421.245 437.457 421.245 3.64 2.97
779429396 437.213 418.053 437.213 418.053 3.64 2.97
779429412 436.167 416.905 436.167 416.905 3.64 2.98
779429429 434.709 416.308 434.709 416.308 3.63 2.97
779429462 435.965 414.815 435.965 414.815 3.64 2.97
779429479 432.88 415.597 432.88 415.597 3.64 2.97
779429496 431.689 416.644 431.689 416.644 3.64 2.97
779429512 432.509 416.214 432.509 416.214 3.64 2.97
779429562 620.884 486.672 620.884 486.672 3.63 2.97
779429579 756.209 527.501 756.209 527.501 3.63 2.97
779429596 773.027 540.211 773.027 540.211 3.62 2.99
779429612 786.05 537.841 786.05 537.841 3.61 2.99
779429646 786.929 538.397 786.929 538.397 3.61 3
779429662 787.508 541.012 787.508 541.012 3.61 3.02
779429679 791.973 539.68 791.973 539.68 3.61 3.02
779429712 792.175 541.177 792.175 541.177 3.61 3.03
779429729 792.935 541.88 792.935 541.88 3.61 3.02
779429746 791.533 542.196 791.533 542.196 3.61 3.02
779429762 773.42 541.962 773.42 541.962 3.62 3.02
779429779 580.446 470.739 580.446 470.739 3.62 3.02
779429812 527.123 444.84 527.123 444.84 3.64 3.01
779429829 525.406 437.939 525.406 437.939 3.64 3
779429846 525.572 432.689 525.572 432.689 3.65 2.99
779429863 524.006 428.789 524.006 428.789 3.65 2.99
779429879 523.696 426.551 523.696 426.551 3.65 2.97
779429913 518.291 427.089 518.291 427.089 3.65 2.97
779429929 516.409 427.772 516.409 427.772 3.64 2.96
779429946 518.565 425.665 518.565 425.665 3.64 2.96
779429963 518.021 424.762 518.021 424.762 3.63 2.95
779429979 516.275 424.326 516.275 424.326 3.62 2.93
779430029 515.122 422.376 515.122 422.376 3.61 2.92
779430063 514.949 420.546 514.949 420.546 3.59 2.91
779430096 514.098 418.93 514.098 418.93 3.57 2.89
779430113 513.843 418.696 513.843 418.696 3.57 2.89
779430129 514.329 418.869 514.329 418.869 3.54 2.87
779430146 513.708 418.876 513.708 418.876 3.54 2.87
779430163 608.947 419.411 608.947 419.411 3.53 2.87
779430179 645.309 418.4 645.309 418.4 3.51 2.88
12-different8->S
13-different9 0
779431513 602.997 390.137 602.997 390.137 3.43 2.86
779431530 609.615 391.443 609.615 391.443 3.42 2.87
779431547 621.92 391.497 621.92 391.497 3.43 2.86
779431564 624.968 391.346 624.968 391.346 3.43 2.87
779431580 625.721 391.649 625.721 391.649 3.44 2.87
779431597 624.255 391.626 624.255 391.626 3.45 2.87
779431613 629.609 392.803 629.609 392.803 3.45 2.88
779431630 630.999 394.495 630.999 394.495 3.46 2.88
779431647 631.717 394.374 631.717 394.374 3.46 2.88
779431663 631.915 395.825 631.915 395.825 3.46 2.89
779431680 633.648 396.261 633.648 396.261 3.46 2.89
779431697 635.169 397.754 635.169 397.754 3.47 2.89
779431730 634.451 398.819 634.451 398.819 3.46 2.9
779431780 441.497 258.541 441.497 258.541 3.47 2.91
779431797 445.878 238.568 445.878 238.568 0 2.91
779431813 440.61 243.519 440.61 243.519 0 2.92
779431830 441.805 246.262 441.805 246.262 0 2.94
779431847 441.06 248.142 441.06 248.142 0 2.94
779431880 442.954 242.677 442.954 242.677 0 2.94
779431897 442.826 242.613 442.826 242.613 0 2.95
779431913 442.538 236.939 442.538 236.939 0 2.95
779431930 441.715 241.87 441.715 241.87 0 2.95
779431947 440.704 240.761 440.704 240.761 0 2.96
779431980 438.28 234.823 438.28 234.823 0 2.96
779432030 431.265 218.753 431.265 218.753 3.49 2.96
779432049 425.801 215.723 425.801 215.723 3.5 2.97
779432064 418.799 212.839 418.799 212.839 3.5 2.98
779432080 410.372 212.243 410.372 212.243 3.52 2.99
779432097 406.084 207.265 406.084 207.265 3.53 2.99
779432114 406.654 204.581 406.654 204.581 3.53 2.99
779432130 407.666 202.499 407.666 202.499 3.54 2.99
779432147 401.809 198.2 401.809 198.2 3.55 2.99
779432164 398.644 195.091 398.644 195.091 3.54 2.99
779432180 399.81 192.27 399.81 192.27 3.55 3
779432197 396.176 192.051 396.176 192.051 3.54 3
779432230 394.713 191.062 394.713 191.062 3.55 3.01
779432247 395.074 188.748 395.074 188.748 3.55 3.01
779432280 512.157 268.729 512.157 268.729 3.55 3.01
779432297 659.379 453.355 659.379 453.355 3.55 3.01
779432314 752.825 577.313 752.825 577.313 3.54 3.03
779432330 753.36 569.099 753.36 569.099 3.54 3.04
779432347 753.452 566.805 753.452 566.805 3.53 3.03
779432380 755.161 563.499 755.161 563.499 0 3.03
779432397 754.733 563.106 754.733 563.106 0 3.02
779432414 756.067 561.285 756.067 561.285 0 3.02
779432430 756.874 563.308 756.874 563.308 0 3.02
779432447 756.122 563.678 756.122 563.678 0 3.02
779432464 757.375 561.618 757.375 561.618 0 3.01
779432480 758.708 562.986 758.708 562.986 0 3.01
779432497 758.337 561.933 758.337 561.933 0 3
779432530 759.156 562.792 759.156 562.792 0 2.99
779432564 761.329 564.201 761.329 564.201 0 2.99
779432580 760.98 565.49 760.98 565.49 0 2.98
779432630 760.077 567.292 760.077 567.292 3.52 2.98
779432647 766.612 567.628 766.612 567.628 3.52 2.97
779432664 876.564 567.57 876.564 567.57 3.51 2.97
779432680 879.923 567.428 879.923 567.428 3.5 2.96
779432697 880.212 567.225 880.212 567.225 3.5 2.96
779432714 881.725 570.336 881.725 570.336 3.49 2.95
779432730 880.77 569.295 880.77 569.295 3.49 2.95
779432747 881.42 569.709 881.42 569.709 3.48 2.94
779432780 882.219 569.996 882.219 569.996 3.47 2.93
779432797 882.84 570.464 882.84 570.464 3.47 2.93
779432830 883.416 569.692 883.416 569.692 3.45 2.92
779432847 883.777 568.196 883.777 568.196 3.45 2.91
779432864 884.114 568.396 884.114 568.396 3.44 2.91
779432881 884.909 567.527 884.909 567.527 3.44 2.9
779432897 885.322 569.157 885.322 569.157 3.43 2.9
779432914 885.654 568.104 885.654 568.104 3.43 2.89
779432931 885.659 567.854 885.659 567.854 3.43 2.89
779432947 886.215 566.043 886.215 566.043 3.43 2.88
779432964 819.217 547.4 819.217 547.4 3.41 2.88
779432981 606.896 325.393 606.896 325.393 3.41 2.87
779432997 484.002 226.53 484.002 226.53 3.42 2.86
779433014 463.157 215.243 463.157 215.243 3.4 2.85
779433031 465.448 214.372 465.448 214.372 3.41 2.84
779433047 460.316 210.247 460.316 210.247 3.41 2.83
779433064 460.728 208.012 460.728 208.012 3.41 2.83
779433081 459.105 202.314 459.105 202.314 3.4 2.84
779433097 460.269 201.923 460.269 201.923 3.41 2.84
779433114 460.782 203.467 460.782 203.467 3.4 2.85
779433131 461.473 200.37 461.473 200.37 3.4 2.85
779433181 460.433 198.24 460.433 198.24 3.39 2.85
779433197 459.117 198.752 459.117 198.752 3.39 2.85
779433214 457.177 193.762 457.177 193.762 3.38 2.85
779433231 457.687 192.128 457.687 192.128 3.39 2.85
779433247 456.954 190.575 456.954 190.575 3.38 2.85
779433264 457.567 190.922 457.567 190.922 3.38 2.86
779433281 457.375 190.385 457.375 190.385 3.39 2.86
779433297 458.155 192.298 458.155 192.298 3.38 2.86
779433314 456.238 193.563 456.238 193.563 3.39 2.86
779433331 454.611 189.309 454.611 189.309 3.4 2.87
779433347 453.253 189.439 453.253 189.439 3.4 2.87
779433381 453.202 188.122 453.202 188.122 3.4 2.88
779433397 452.208 190.377 452.208 190.377 3.41 2.89
779433414 454.094 191.046 454.094 191.046 3.42 2.9
779433431 454.111 190.584 454.111 190.584 3.43 2.92
779433448 453.623 193.586 453.623 193.586 3.44 2.93
779433481 461.25 203.017 461.25 203.017 3.46 2.94
779433498 642.568 340.538 642.568 340.538 3.46 2.96
779433514 768.523 451.713 768.523 451.713 3.47 2.97
779433531 775.413 450.138 775.413 450.138 3.49 2.99
779433548 784.567 461.03 784.567 461.03 3.5 3
779433564 786.382 462.501 786.382 462.501 3.51 3.02
779433581 785.519 465.285 785.519 465.285 3.51 3.03
779433598 786.45 467.059 786.45 467.059 3.52 3.04
779433614 786.799 469.105 786.799 469.105 3.52 3.05
779433648 788.023 468.247 788.023 468.247 3.52 3.06
779433681 787.932 472.845 787.932 472.845 3.53 3.07
779433698 787.025 475.243 787.025 475.243 3.54 3.09
779433714 787.975 476.849 787.975 476.849 3.55 3.1
779433731 788.988 480.279 788.988 480.279 3.57 3.1
779433748 789.755 479.852 789.755 479.852 3.57 3.09
779433764 789.516 480.744 789.516 480.744 3.58 3.09
779433781 743.045 540.707 743.045 540.707 3.58 3.09
779433798 441.991 770.27 441.991 770.27 3.6 3.09
13-different9 1
779434948 553.23 267.983 553.23 267.983 3.65 3.04
779434965 552.882 265.995 552.882 265.995 3.66 3.05
779434982 553.244 263.449 553.244 263.449 3.67 3.05
779434998 552.346 264.264 552.346 264.264 3.68 3.06
779435015 555.519 265.24 555.519 265.24 3.67 3.06
779435032 571.375 287.393 571.375 287.393 3.68 3.08
779435048 581.354 288.896 581.354 288.896 3.68 3.09
779435067 587.106 309.505 587.106 309.505 3.68 3.1
779435098 594.679 321.099 594.679 321.099 3.69 3.1
779435132 597.181 315.419 597.181 315.419 3.7 3.1
779435148 597.39 315.709 597.39 315.709 3.72 3.11
779435165 600.835 316.542 600.835 316.542 3.74 3.1
779435182 603.489 319.012 603.489 319.012 3.75 3.1
779435198 604.53 320.677 604.53 320.677 3.75 3.1
779435215 607.097 322.116 607.097 322.116 3.75 3.11
779435232 608.747 321.848 608.747 321.848 3.75 3.11
779435248 608.343 322.519 608.343 322.519 0 3.12
779435265 609.286 323.201 609.286 323.201 0 3.12
779435298 609.316 322.682 609.316 322.682 0 3.12
779435315 641.945 336.971 641.945 336.971 3.77 3.12
779435332 702.567 381.929 702.567 381.929 3.77 3.12
779435348 709.254 382.096 709.254 382.096 3.78 3.12
779435398 716.252 396.867 716.252 396.867 3.81 3.13
13-different9->S
14-same5 0
779436766 637.748 394.518 637.748 394.518 3.58 2.98
779436799 643.881 394.815 643.881 394.815 3.58 2.98
779436816 653.977 400.152 653.977 400.152 3.58 2.98
779436832 652.021 404.58 652.021 404.58 3.57 2.99
779436849 657.916 410.841 657.916 410.841 3.56 3
779436866 658.184 415.501 658.184 415.501 3.56 3
779436882 659.031 420.21 659.031 420.21 3.55 3.01
779436916 665.445 420.344 665.445 420.344 3.55 3
779436932 664.557 419.723 664.557 419.723 3.54 3
779436949 664.123 419.665 664.123 419.665 3.54 3
779436966 665.949 419.049 665.949 419.049 3.53 3
