#IMAGE
2 LARGE_TARGETS
779728787 501.78 454.895 501.78 454.895 3.37 2.9
779728803 446.462 544.887 446.462 544.887 3.39 2.9
779728820 438.613 530.262 438.613 530.262 3.41 2.91
779728837 431.948 519.924 431.948 519.924 3.41 2.91
779728853 427.179 530.265 427.179 530.265 3.43 2.92
779728870 428.651 532.129 428.651 532.129 3.44 2.92
779728887 428.953 532.78 428.953 532.78 3.44 2.93
779728903 427.282 530.579 427.282 530.579 3.44 2.93
779728920 424.299 534.746 424.299 534.746 3.45 2.94
779728953 427.768 533.216 427.768 533.216 3.45 2.93
779728970 424.759 536.421 424.759 536.421 3.45 2.94
779729006 425.623 537.16 425.623 537.16 3.46 2.93
779729020 628.441 539.247 628.441 539.247 3.47 2.95
779729036 756.637 538.872 756.637 538.872 3.48 2.96
779729070 680.984 552.445 680.984 552.445 3.62 2.99
779729086 625.884 705.11 625.884 705.11 3.52 3.04
779729303 237.299 604.735 237.299 604.735 3.53 3.34
779729320 304.299 540.921 304.299 540.921 3.54 0
779729337 393.277 519.587 393.277 519.587 3.57 3.29
779729353 388.621 507.58 388.621 507.58 3.59 3.23
779729370 396.571 502.443 396.571 502.443 3.61 3.18
779729387 394.251 504.638 394.251 504.638 3.63 3.14
779729403 396.951 506.309 396.951 506.309 3.64 3.11
779729420 397.158 500.771 397.158 500.771 3.66 3.08
779729437 396.49 500.211 396.49 500.211 3.67 3.07
779729470 397.833 501.028 397.833 501.028 3.68 3.05
779729487 399.719 500.704 399.719 500.704 3.68 3.04
779729520 399.244 501.647 399.244 501.647 3.69 3.04
779729553 399.618 499.377 399.618 499.377 3.71 3.03
779729603 400.857 497.735 400.857 497.735 3.72 3.03
779729620 371.912 515.845 371.912 515.845 3.72 3.04
779729637 381.313 504.106 381.313 504.106 3.73 3.03
779729653 376.355 513.966 376.355 513.966 3.75 3.03
779729670 373.53 512.623 373.53 512.623 3.77 3.04
779729703 365.544 520.141 365.544 520.141 3.78 3.05
779729720 355.403 523.61 355.403 523.61 3.78 3.06
779729737 352.698 518.582 352.698 518.582 3.79 3.06
779729754 349.434 533.329 349.434 533.329 3.8 3.07
779729770 352.34 523.222 352.34 523.222 3.8 3.08
779729804 349.169 529.704 349.169 529.704 3.82 3.08
779729820 350.351 530.948 350.351 530.948 3.84 3.08
779729854 354.448 530.389 354.448 530.389 3.86 3.09
779729870 350.651 533.698 350.651 533.698 3.87 3.09
779729887 355.104 529.12 355.104 529.12 3.86 3.1
779729904 354.074 535.476 354.074 535.476 3.88 3.1
779729920 353.257 527.509 353.257 527.509 3.87 3.09
779729937 357.063 530.4 357.063 530.4 3.87 3.09
779729954 354.07 529.441 354.07 529.441 3.88 3.1
779729970 360.197 527.999 360.197 527.999 3.88 3.1
779730004 357.083 530.367 357.083 530.367 3.9 3.11
779730020 359.922 528.044 359.922 528.044 3.92 3.12
779730037 360.086 529.808 360.086 529.808 3.92 3.13
779730070 373.898 530.059 373.898 530.059 3.93 3.14
779730104 367.93 528.313 367.93 528.313 3.94 3.15
779730122 381.065 530.547 381.065 530.547 3.97 3.16
779730154 369.607 530.409 369.607 530.409 3.99 3.17
779730170 370.765 534.956 370.765 534.956 4 3.18
779730187 380.101 535.579 380.101 535.579 4.01 3.19
779730204 381.165 534.412 381.165 534.412 4.02 3.21
779730220 383.504 534.252 383.504 534.252 4.02 3.22
779730237 384.155 533.908 384.155 533.908 4.03 3.22
779730254 384.467 534.352 384.467 534.352 4.05 3.23
779730270 385.326 534.804 385.326 534.804 4.07 3.23
779730304 600.509 533.513 600.509 533.513 4.22 3.24
779730320 773.23 535.49 773.23 535.49 4.23 3.25
779730337 793.887 537.389 793.887 537.389 4.2 3.26
779730370 835.56 539.789 835.56 539.789 4.18 3.27
779730404 836.112 540.342 836.112 540.342 4.16 3.27
779730420 840.143 540.199 840.143 540.199 4.15 3.27
779730454 839.7 543.178 839.7 543.178 4.14 3.28
779730470 842.252 545.586 842.252 545.586 4.13 3.28
779730487 835.625 546.038 835.625 546.038 4.12 3.28
779730504 837.507 548.908 837.507 548.908 4.12 3.28
779730521 839.792 552.488 839.792 552.488 4.11 3.28
779730537 841.249 554.742 841.249 554.742 4.11 3.28
779730554 841.8 557.549 841.8 557.549 4.1 3.28
779730571 840.991 557.475 840.991 557.475 4.1 3.28
779730587 839.048 556.457 839.048 556.457 4.09 3.28
779730621 838.323 554.404 838.323 554.404 4.09 3.28
779730637 834.708 553.752 834.708 553.752 4.08 3.28
779730654 832.825 552.398 832.825 552.398 4.07 3.27
779730671 832.635 552.93 832.635 552.93 4.08 3.27
779730704 832.183 553.894 832.183 553.894 4.07 3.26
779730721 835.148 555.632 835.148 555.632 4.05 3.26
779730737 859.059 559.042 859.059 559.042 4.05 3.26
779730754 865.956 558.828 865.956 558.828 4.04 3.27
779730771 873.153 557.307 873.153 557.307 4.04 3.28
15-different6 1
779731721 581.359 282.404 581.359 282.404 3.78 3.06
779731738 581.816 283.237 581.816 283.237 3.8 3.07
779731771 583.854 283.574 583.854 283.574 3.81 3.07
779731804 583.919 286.596 583.919 286.596 3.83 3.08
779731821 583.996 287.625 583.996 287.625 3.84 3.09
779731838 585.395 289.204 585.395 289.204 3.85 3.1
779731871 585.367 290.356 585.367 290.356 3.87 3.12
779731888 585.458 292.098 585.458 292.098 3.88 3.14
779731904 585.078 293.407 585.078 293.407 3.89 3.16
779731921 584.527 293.342 584.527 293.342 3.9 3.16
779731938 585.617 294.85 585.617 294.85 3.91 3.16
779731971 584.816 295.783 584.816 295.783 3.92 3.17
779731988 583.84 296.191 583.84 296.191 3.92 3.18
779732005 582.792 296.08 582.792 296.08 3.92 3.18
779732021 566.217 289.753 566.217 289.753 3.92 3.19
779732038 574.253 285.186 574.253 285.186 3.92 3.19
779732071 563.074 272.888 563.074 272.888 3.93 3.2
779732105 552.534 272.021 552.534 272.021 3.93 3.21
779732121 561.896 267.81 561.896 267.81 3.93 3.21
779732138 550.759 258.73 550.759 258.73 3.93 3.21
779732155 544.103 257.165 544.103 257.165 3.94 3.21
779732171 549.353 249.835 549.353 249.835 3.93 3.22
779732188 541.305 249.28 541.305 249.28 3.93 3.22
779732205 550.983 245.487 550.983 245.487 3.93 3.21
779732221 762.84 253.284 762.84 253.284 3.93 3.21
779732238 835.918 284.446 835.918 284.446 3.93 3.23
779732271 836.372 285.093 836.372 285.093 3.93 3.24
779732288 832.325 305.911 832.325 305.911 3.92 3.24
779732338 835.788 302.719 835.788 302.719 3.92 3.24
779732371 795.497 288.455 795.497 288.455 3.91 3.23
779732388 552.25 217.698 552.25 217.698 3.92 3.2
15-different6->S
16-different7 0
779733705 621.647 348.956 621.647 348.956 3.74 3.07
779733739 625.939 359.627 625.939 359.627 3.74 3.09
779733755 628.3 365.198 628.3 365.198 3.75 3.09
779733772 630.194 372.075 630.194 372.075 3.76 3.1
779733789 633.939 370.215 633.939 370.215 3.77 3.1
779733805 636.41 372.329 636.41 372.329 3.77 3.11
779733839 641.328 372.809 641.328 372.809 3.77 3.1
779733855 640.722 373.453 640.722 373.453 3.77 3.11
779733872 642.435 374.244 642.435 374.244 3.78 3.1
779733889 642.25 374.192 642.25 374.192 3.78 3.12
779733905 642.585 375.628 642.585 375.628 3.78 3.12
779733922 641.622 376.784 641.622 376.784 3.78 3.11
779733939 640.464 377.353 640.464 377.353 3.78 3.11
779733955 638.685 377.648 638.685 377.648 3.79 3.11
779734005 487.436 478.726 487.436 478.726 3.8 3.09
779734039 483.977 480.089 483.977 480.089 3.8 3.07
779734055 479.942 484.533 479.942 484.533 3.82 3.07
779734072 480.633 486.518 480.633 486.518 3.83 3.06
779734089 480.933 487.133 480.933 487.133 3.84 3.06
779734105 481.583 488.097 481.583 488.097 3.86 3.05
779734122 480.91 489.408 480.91 489.408 3.87 3.05
779734139 479.71 490.961 479.71 490.961 3.88 3.06
779734155 479.063 492.805 479.063 492.805 3.88 3.06
779734172 478.182 495.099 478.182 495.099 3.87 3.06
779734189 477.516 496.753 477.516 496.753 3.87 3.06
779734205 476.112 498.876 476.112 498.876 3.86 3.06
779734222 427.23 510.673 427.23 510.673 3.87 3.07
779734239 405.347 518.186 405.347 518.186 3.86 3.06
779734255 394.084 527.514 394.084 527.514 3.85 3.05
779734289 393.014 538.721 393.014 538.721 3.84 3.05
779734306 391.121 537.392 391.121 537.392 3.83 3.05
779734322 389.161 543.912 389.161 543.912 3.81 3.05
779734339 387.454 547.935 387.454 547.935 3.8 3.05
779734356 385.153 549.73 385.153 549.73 3.78 3.04
779734372 382.174 549.892 382.174 549.892 3.77 3.03
779734389 379.214 549.523 379.214 549.523 3.75 3.02
779734406 381.728 551.485 381.728 551.485 3.74 3.01
779734422 380.987 551.256 380.987 551.256 3.73 3
779734439 380.142 551.793 380.142 551.793 3.72 3
779734456 378.34 554.786 378.34 554.786 3.71 3
779734472 374.82 555.584 374.82 555.584 3.7 2.99
779734489 376.992 551.872 376.992 551.872 3.68 2.98
779734506 378.592 551.115 378.592 551.115 3.67 2.97
779734539 379.113 554.256 379.113 554.256 3.66 2.97
779734556 380.093 555.746 380.093 555.746 3.66 2.97
779734572 380.947 558.573 380.947 558.573 3.65 2.97
779734606 384.542 561.913 384.542 561.913 3.63 2.96
779734639 384.62 562.997 384.62 562.997 3.62 2.95
779734656 384.826 566.033 384.826 566.033 3.61 2.94
779734672 383.347 569.56 383.347 569.56 3.61 2.93
779734689 385.386 571.014 385.386 571.014 3.6 2.93
779734706 384.746 569.459 384.746 569.459 3.59 2.92
779734722 383.863 571.849 383.863 571.849 3.59 2.92
779734739 383.736 573.267 383.736 573.267 3.6 2.93
779734756 381.973 573.983 381.973 573.983 3.61 2.92
779734772 382.223 574.535 382.223 574.535 3.61 2.91
779734789 382.788 574.417 382.788 574.417 3.6 2.9
779734806 385.008 573.91 385.008 573.91 3.6 2.9
779734822 383.637 573.339 383.637 573.339 3.6 2.89
779734856 383.805 574.15 383.805 574.15 3.6 2.9
779734872 384.182 572.472 384.182 572.472 3.6 2.9
779734889 384.338 572.283 384.338 572.283 3.6 2.89
779734906 385.494 572.347 385.494 572.347 3.6 2.88
779734939 386.802 571.869 386.802 571.869 3.6 2.89
779734956 387.221 571.373 387.221 571.373 3.6 2.89
779734989 388.372 570.721 388.372 570.721 3.6 2.9
779735006 388.159 570.255 388.159 570.255 3.61 2.9
779735023 386.768 570.187 386.768 570.187 3.61 2.9
779735039 385.907 571.725 385.907 571.725 3.6 2.91
779735056 384.945 571.278 384.945 571.278 3.61 2.91
779735073 384.091 572.219 384.091 572.219 3.61 2.92
779735106 382.868 572.138 382.868 572.138 3.61 2.91
779735123 381.909 572.662 381.909 572.662 3.62 2.91
779735156 381.035 569.802 381.035 569.802 3.63 2.91
779735189 543.368 556.454 543.368 556.454 3.63 2.92
779735206 758.248 411.575 758.248 411.575 3.62 2.93
779735223 896.077 406.946 896.077 406.946 3.6 2.96
779735239 894.646 403.982 894.646 403.982 3.6 2.98
779735256 895.591 400.554 895.591 400.554 3.59 3
779735273 893.941 396.724 893.941 396.724 3.59 3.01
779735289 894.76 394.626 894.76 394.626 3.6 3.02
779735306 893.813 394.489 893.813 394.489 3.61 3.04
779735323 892.854 392.477 892.854 392.477 3.62 3.05
779735339 893.527 390.901 893.527 390.901 3.62 3.05
779735356 894.03 388.387 894.03 388.387 3.62 3.06
779735373 894.083 386.526 894.083 386.526 3.62 3.06
779735389 893.489 384.715 893.489 384.715 3.62 3.07
779735406 893.555 383.024 893.555 383.024 3.62 3.07
779735456 894.69 382.454 894.69 382.454 3.61 3.07
779735489 894.901 382.664 894.901 382.664 3.62 3.09
779735506 895.809 382.157 895.809 382.157 3.61 3.09
779735523 895.702 381.274 895.702 381.274 3.61 3.09
779735539 897.957 381.252 897.957 381.252 3.62 3.09
779735556 899.145 381.136 899.145 381.136 3.61 3.09
779735573 899.079 380.021 899.079 380.021 3.61 3.09
779735589 899.229 380.427 899.229 380.427 3.61 3.08
779735606 898.465 379.698 898.465 379.698 3.6 3.07
779735623 897.429 378.688 897.429 378.688 3.59 3.06
779735656 897.645 378.06 897.645 378.06 3.58 3.07
779735673 897.262 377.293 897.262 377.293 3.57 3.06
779735706 897.574 375.498 897.574 375.498 3.57 3.06
779735739 897.437 373.902 897.437 373.902 3.57 3.05
779735756 896.886 372.482 896.886 372.482 3.56 3.04
779735773 895.644 370.307 895.644 370.307 3.57 3.03
779735790 895.215 368.572 895.215 368.572 3.56 3.03
779735806 894.836 368.042 894.836 368.042 3.55 3.05
779735823 896.288 366.061 896.288 366.061 3.53 3.06
779735840 895.975 365.798 895.975 365.798 3.53 3.06
779735856 897.548 365.37 897.548 365.37 3.51 3.06
779735873 898.084 363.771 898.084 363.771 3.5 3.05
779735890 897.866 363.622 897.866 363.622 3.5 3.05
779735906 898.142 363.241 898.142 363.241 3.49 3.04
779735923 897.706 364.094 897.706 364.094 3.49 3.04
779735940 898.77 365.401 898.77 365.401 3.48 3.04
779735956 899.628 367.023 899.628 367.023 3.47 3.03
779735973 900.693 367.89 900.693 367.89 3.46 3.02
779735990 901.056 367.853 901.056 367.853 3.44 3.02
779736006 900.275 368.63 900.275 368.63 3.42 3.02
779736056 901.475 368.373 901.475 368.373 3.42 3.01
779736073 901.663 369.176 901.663 369.176 3.42 3.01
779736106 901.717 368.632 901.717 368.632 3.41 3.01
779736123 901.619 366.69 901.619 366.69 3.42 3
779736140 901.831 362.757 901.831 362.757 3.41 2.99
779736156 902.19 362.385 902.19 362.385 3.41 2.99
779736173 902.36 360.205 902.36 360.205 3.41 2.99
779736206 899.79 358.286 899.79 358.286 3.41 3
779736223 898.415 356.78 898.415 356.78 3.41 3
16-different7 1
779737207 541.376 243.468 541.376 243.468 3.41 2.92
779737224 542.667 242.376 542.667 242.376 3.42 2.91
779737240 544.775 242.052 544.775 242.052 3.42 2.9
779737257 545.16 242.116 545.16 242.116 3.42 2.89
779737274 547.478 245.109 547.478 245.109 3.42 2.88
779737290 551.006 245.818 551.006 245.818 3.43 2.87
779737307 604.582 247.305 604.582 247.305 3.42 2.87
779737324 600.354 248.823 600.354 248.823 3.42 2.86
779737357 614.609 250.702 614.609 250.702 3.41 2.86
779737374 621.434 252.013 621.434 252.013 3.41 2.85
779737390 617.957 252.829 617.957 252.829 3.41 2.85
779737407 610.289 253.168 610.289 253.168 3.41 2.85
779737424 611.069 253.998 611.069 253.998 3.41 2.84
779737457 609.372 254.807 609.372 254.807 3.41 2.84
779737474 610.775 255.635 610.775 255.635 3.4 2.84
779737490 611.113 256.116 611.113 256.116 3.39 2.85
779737507 614.005 255.271 614.005 255.271 3.38 2.85
779737524 613.585 255.739 613.585 255.739 3.37 2.84
779737540 615.334 257.469 615.334 257.469 3.37 2.84
779737557 614.747 259.43 614.747 259.43 3.37 2.83
779737574 616.06 263.004 616.06 263.004 3.36 2.83
779737590 725.718 368.546 725.718 368.546 3.36 2.83
16-different7->S
17-same10 0
779738924 624.504 338.003 624.504 338.003 3.41 2.9
779738941 624.517 345.506 624.517 345.506 3.41 2.9
779738958 630.631 343.924 630.631 343.924 3.4 2.91
779738974 627.999 349.711 627.999 349.711 3.4 2.91
779738991 631.709 349.844 631.709 349.844 3.4 2.91
779739008 630.759 353.294 630.759 353.294 3.39 2.9
779739041 633.186 351.498 633.186 351.498 3.39 2.9
779739091 634.3 348.624 634.3 348.624 3.39 2.89
779739108 635.344 346.997 635.344 346.997 3.38 2.88
779739124 635.19 344.016 635.19 344.016 3.38 2.88
779739141 635.585 341.213 635.585 341.213 3.37 2.88
779739158 636.349 340.749 636.349 340.749 3.37 2.87
779739174 636.852 337.665 636.852 337.665 3.37 2.87
779739191 637.535 338.003 637.535 338.003 3.38 2.87
779739208 637.891 336.902 637.891 336.902 3.38 2.87
779739224 638.321 336.684 638.321 336.684 3.39 2.87
779739241 639.454 335.894 639.454 335.894 3.39 2.87
779739258 640.192 334.727 640.192 334.727 3.39 2.87
779739274 640.999 334.857 640.999 334.857 3.38 2.86
779739291 641.443 334.209 641.443 334.209 3.38 2.85
779739324 526.321 453.188 526.321 453.188 3.38 2.84
779739341 470.781 517.991 470.781 517.991 3.37 2.84
779739358 472.582 524.136 472.582 524.136 3.36 2.83
779739375 472.637 527.713 472.637 527.713 3.35 2.82
779739391 475.187 530.969 475.187 530.969 3.35 2.82
779739425 475.904 533.686 475.904 533.686 3.35 2.8
779739441 476.017 532.5 476.017 532.5 3.35 2.79
779739458 474.245 532.966 474.245 532.966 3.33 2.78
779739475 474.128 534.905 474.128 534.905 3.33 2.79
779739491 475.105 535.867 475.105 535.867 3.31 2.79
779739508 476.072 535.09 476.072 535.09 3.31 2.78
779739525 474.624 536.525 474.624 536.525 3.3 2.78
779739541 475.826 535.697 475.826 535.697 3.29 2.77
779739575 476.69 537.135 476.69 537.135 3.29 2.77
779739591 477.847 538.443 477.847 538.443 3.28 2.77
779739608 479.272 539.839 479.272 539.839 3.28 2.77
779739625 480.241 539.692 480.241 539.692 3.28 2.76
779739642 480.634 540.421 480.634 540.421 3.28 2.76
779739675 427.671 541.935 427.671 541.935 3.28 2.76
779739692 402.039 544.406 402.039 544.406 3.28 2.75
779739708 397.433 547.193 397.433 547.193 3.29 2.75
779739725 396.228 549.509 396.228 549.509 3.29 2.75
779739742 398.503 551.449 398.503 551.449 3.29 2.75
779739758 397.111 554.601 397.111 554.601 3.29 2.75
779739777 395.774 555.725 395.774 555.725 3.29 2.73
779739792 394.808 561.227 394.808 561.227 3.3 2.72
779739808 393.381 567.13 393.381 567.13 3.3 2.73
779739825 392.36 571.173 392.36 571.173 3.3 2.73
779739842 392.356 570.823 392.356 570.823 3.3 2.73
779739858 391.917 574.91 391.917 574.91 3.31 2.73
779739875 393.144 575.664 393.144 575.664 3.31 2.72
779739892 394.956 572.858 394.956 572.858 3.31 2.72
779739925 395.623 572.455 395.623 572.455 3.3 2.71
779739942 395.162 569.771 395.162 569.771 3.3 2.7
779739975 394.184 570.335 394.184 570.335 3.3 2.7
779739992 394.132 571.031 394.132 571.031 3.3 2.69
779740008 394.454 569.588 394.454 569.588 3.3 2.69
779740025 395.061 567.783 395.061 567.783 3.3 2.68
779740042 395.143 566.611 395.143 566.611 3.3 2.68
779740058 396.374 566.276 396.374 566.276 3.29 2.68
779740075 395.315 564.904 395.315 564.904 3.28 2.68
779740092 386.636 565.672 386.636 565.672 3.28 2.67
779740108 384.876 566.874 384.876 566.874 3.28 2.68
779740125 380.253 567.859 380.253 567.859 3.28 2.69
779740142 378.692 570.274 378.692 570.274 3.29 2.69
779740158 373.13 570.589 373.13 570.589 3.28 2.69
779740192 371.999 571.124 371.999 571.124 3.29 2.69
779740225 369.264 571.598 369.264 571.598 3.3 2.69
779740242 367.144 571.04 367.144 571.04 3.3 2.68
779740258 365.325 569.585 365.325 569.585 3.29 2.67
779740275 507.194 561.928 507.194 561.928 3.3 2.68
779740292 729.183 464.846 729.183 464.846 3.27 2.71
779740308 862.319 432.186 862.319 432.186 3.26 2.72
779740325 885.982 434.265 885.982 434.265 3.25 2.76
779740342 898.833 431.009 898.833 431.009 3.24 2.78
779740359 900.775 431.774 900.775 431.774 3.25 2.8
779740375 906.168 428.312 906.168 428.312 3.26 2.82
779740392 904.408 427.923 904.408 427.923 3.27 2.83
779740409 902.855 427.131 902.855 427.131 3.28 2.84
779740442 898.661 426.041 898.661 426.041 3.29 2.85
779740459 900.97 426.851 900.97 426.851 3.3 2.86
779740475 897.874 426.588 897.874 426.588 3.3 2.85
779740492 897.553 425.503 897.553 425.503 3.3 2.84
779740509 898.621 425.555 898.621 425.555 3.31 2.83
779740525 896.827 426.544 896.827 426.544 3.32 2.82
779740542 894.733 426.172 894.733 426.172 3.33 2.81
779740559 895.106 426.179 895.106 426.179 3.33 2.82
779740575 893.903 427.546 893.903 427.546 3.33 2.82
779740592 893.667 427.383 893.667 427.383 3.32 2.83
779740609 892.621 428.076 892.621 428.076 3.32 2.84
779740625 891.499 425.648 891.499 425.648 3.31 2.84
779740642 889.573 425.172 889.573 425.172 3.31 2.83
779740659 888.592 423.018 888.592 423.018 3.32 2.84
779740692 888.647 423.549 888.647 423.549 3.32 2.83
779740709 888.207 423.736 888.207 423.736 3.33 2.82
779740725 887.221 424.197 887.221 424.197 3.33 2.8
779740742 887.208 425.751 887.208 425.751 3.34 2.79
779740759 886.083 426.94 886.083 426.94 3.34 2.78
779740792 886.39 416.404 886.39 416.404 3.33 2.78
779740809 883.098 377.909 883.098 377.909 3.32 2.78
779740842 877.335 371.779 877.335 371.779 3.32 2.79
779740859 871.385 365.743 871.385 365.743 3.29 2.79
779740875 888.108 371.85 888.108 371.85 3.28 2.79
779740892 883.813 372.499 883.813 372.499 3.26 2.8
779740909 886.545 371.969 886.545 371.969 3.25 2.8
779740925 895.667 385.313 895.667 385.313 3.24 2.8
779740942 893.279 382.989 893.279 382.989 3.24 2.8
779740959 891.806 384.967 891.806 384.967 3.24 2.8
