suj,sujnum,oracion,trial,fixn,screenpos,wn,pos,dur,longoracion,ojoDI,pupila,blink,amp_sac,gaze,nf,fixY
2019_05_30_18_20_54,1,0096,0096,3,642.417,1,2.08333,74,9,1,3.05344,0,0.517287,1431,14,460.833
2019_05_30_18_20_54,1,0096,0096,4,729.875,2,7.5,47,9,1,3.04477,0,2.09411,1431,14,453.625
2019_05_30_18_20_54,1,0096,0096,5,720.875,2,7.125,100,9,1,3.06248,0,1.06038,1431,14,497.125
2019_05_30_18_20_54,1,0096,0096,6,841.714,3,14.5714,86,9,1,3.04226,0,2.88386,1431,14,493.357
2019_05_30_18_20_54,1,0096,0096,7,846.889,3,14.8333,114,9,1,2.95875,0,0.234827,1431,14,501.722
2019_05_30_18_20_54,1,0096,0096,8,910.75,3.9375,19,100,9,1,2.98347,0,1.93059,1431,14,452.063
2019_05_30_18_20_54,1,0096,0096,9,928.769,4,20.1538,168,9,1,3.04959,0,0.532938,1431,14,438.885
2019_05_30_18_20_54,1,0096,0096,10,1040.29,5.80952,27.0476,134,9,1,3.05715,0,2.72378,1431,14,414.381
2019_05_30_18_20_54,1,0096,0096,11,1012.85,5.15385,25.3846,80,9,1,3.11669,0,0.904974,1431,14,440.538
2019_05_30_18_20_54,1,0096,0096,12,975.1,4.55,23.15,127,9,1,3.10668,0,0.929391,1431,14,431
2019_05_30_18_20_54,1,0096,0096,13,1205.89,10,37.3333,53,9,1,3.18023,0,5.60029,1431,14,477
2019_05_30_18_20_54,1,0096,0096,14,1211.73,10,37.7692,167,9,1,3.13198,0,0.475426,1431,14,496.038
2019_05_30_18_20_54,1,0104,0104,1,639.056,1,2.38889,115,8,0,2.86808,0,0,1434,17,401.611
2019_05_30_18_20_54,1,0104,0104,2,684.222,1.88889,5.33333,53,8,0,2.88834,0,1.14876,1434,17,418.222
2019_05_30_18_20_54,1,0104,0104,3,689.923,1.84615,5.69231,80,8,0,2.85611,0,1.52284,1434,17,481.769
2019_05_30_18_20_54,1,0104,0104,4,706.875,2,6.75,47,8,0,2.87308,0,0.769051,1434,17,454.375
2019_05_30_18_20_54,1,0104,0104,5,837,3.875,14.875,47,8,0,2.87194,0,3.45256,1434,17,390.875
2019_05_30_18_20_54,1,0104,0104,6,879.833,4,17.625,154,8,0,2.90632,0,1.03926,1434,17,398.667
2019_05_30_18_20_54,1,0104,0104,7,856.889,4,16.2222,54,8,0,2.93333,0,0.566173,1434,17,404.667
2019_05_30_18_20_54,1,0104,0104,8,951.222,4.55556,21.8889,53,8,0,2.95603,0,2.26527,1434,17,394
2019_05_30_18_20_54,1,0104,0104,9,913.857,4,19.6071,181,8,0,2.97797,0,1.43783,1434,17,441.25
2019_05_30_18_20_54,1,0104,0104,10,1034.75,5,27.4167,74,8,0,2.96778,0,2.8869,1434,17,435.583
2019_05_30_18_20_54,1,0104,0104,11,1091.25,5.8125,30.8125,101,8,0,2.9948,0,1.37412,1434,17,446.625
2019_05_30_18_20_54,1,0104,0104,12,1248.91,9,40.4545,67,8,0,2.94254,0,3.88093,1434,17,406
2019_05_30_18_20_54,1,0104,0104,13,1265.32,9,41.6818,140,8,0,2.96104,0,0.906113,1434,17,440.227
2019_05_30_18_20_54,1,0104,0104,14,1297.12,7.41176,35.6471,107,8,0,2.94913,0,0.908054,1434,17,419.353
2019_05_30_18_20_54,1,0104,0104,15,1307,5.4,26.4,60,8,0,2.95001,0,1.81835,1434,17,494.9
2019_05_30_18_20_54,1,0104,0104,16,1681.63,0,0,47,8,0,3.05872,0,11.1174,1434,17,781.375
2019_05_30_18_20_54,1,0104,0104,17,1704.11,0,0,54,8,0,3.0158,0,0.537661,1434,17,780.111
2019_05_30_18_20_54,1,0104,0104,1,604.227,0.272727,0.318182,141,8,1,3.05324,0,0,1486,17,404.273
2019_05_30_18_20_54,1,0104,0104,2,666.5,1.5,4.3,61,8,1,3.08198,0,1.51179,1486,17,392.7
2019_05_30_18_20_54,1,0104,0104,3,677.632,1.78947,4.89474,120,8,1,3.06453,0,3.01041,1486,17,518.421
2019_05_30_18_20_54,1,0104,0104,4,810.455,3,13.0909,68,8,1,2.99412,0,3.63737,1486,17,443.364
2019_05_30_18_20_54,1,0104,0104,5,817.481,3.18519,13.5556,174,8,1,2.98193,0,0.669303,1486,17,416.222
2019_05_30_18_20_54,1,0104,0104,6,873.063,4,17.125,100,8,1,3.04841,0,1.32927,1486,17,419.688
2019_05_30_18_20_54,1,0104,0104,7,878.478,4,17.4348,147,8,1,3.09963,0,1.29563,1486,17,473.696
2019_05_30_18_20_54,1,0104,0104,8,1003,4.88889,25.2222,53,8,1,3.09262,0,3.03127,1486,17,499.111
2019_05_30_18_20_54,1,0104,0104,9,1041,5,27.5556,54,8,1,3.07993,0,1.67049,1486,17,440.333
2019_05_30_18_20_54,1,0104,0104,10,996.714,5,24.9286,88,8,1,3.10304,0,1.09906,1486,17,452.929
2019_05_30_18_20_54,1,0104,0104,11,1218.6,8.8,38.7,60,8,1,3.11557,0,5.47437,1486,17,513.5
2019_05_30_18_20_54,1,0104,0104,12,1205.46,8.23077,37.7692,80,8,1,3.10778,0,1.67371,1486,17,444.615
2019_05_30_18_20_54,1,0104,0104,13,1221.25,9,38.9167,74,8,1,3.15601,0,1.1264,1486,17,489.083
2019_05_30_18_20_54,1,0104,0104,14,1260.79,9,41.3571,86,8,1,3.13844,0,1.23164,1486,17,455.929
2019_05_30_18_20_54,1,0104,0104,15,1274.8,9,42.3,60,8,1,3.14247,0,1.23884,1486,17,505.9
2019_05_30_18_20_54,1,0104,0104,16,1690.56,0,0,53,8,1,3.16556,0,11.0522,1486,17,722.444
2019_05_30_18_20_54,1,0104,0104,17,1712.27,0,0,67,8,1,3.09363,0,1.19293,1486,17,767.455
2019_05_30_18_20_54,1,0107,0107,1,676.75,2,5.41667,74,8,0,2.95048,0,0,2304,31,437.083
2019_05_30_18_20_54,1,0107,0107,2,630,1.3,2.4,61,8,0,2.90026,0,1.12799,2304,31,430.2
2019_05_30_18_20_54,1,0107,0107,3,665.2,2,4.66667,94,8,0,2.89952,0,1.03992,2304,31,404.533
2019_05_30_18_20_54,1,0107,0107,4,732.882,2,8.76471,108,8,0,2.86613,0,1.65766,2304,31,420.118
2019_05_30_18_20_54,1,0107,0107,5,732.7,2,8.9,61,8,0,2.83933,0,0.351389,2304,31,405.4
2019_05_30_18_20_54,1,0107,0107,6,800.75,3,13.1667,74,8,0,2.81244,0,1.83936,2304,31,441.583
2019_05_30_18_20_54,1,0107,0107,7,795.692,3.07692,12.8462,80,8,0,2.80803,0,0.741828,2304,31,410.923
2019_05_30_18_20_54,1,0107,0107,8,816.583,3.08333,14.25,73,8,0,2.85319,0,0.560819,2304,31,421.667
2019_05_30_18_20_54,1,0107,0107,9,936.786,4.92857,21.4286,87,8,0,2.82833,0,3.14189,2304,31,475.571
2019_05_30_18_20_54,1,0107,0107,10,954.889,5,22.5556,53,8,0,2.90489,0,1.06052,2304,31,435
2019_05_30_18_20_54,1,0107,0107,11,948.133,5,22.3333,94,8,0,2.9059,0,0.511512,2304,31,414.667
2019_05_30_18_20_54,1,0107,0107,12,1068.67,6,29.6667,53,8,0,2.90879,0,2.9522,2304,31,442.778
2019_05_30_18_20_54,1,0107,0107,13,1053.22,6,28.7778,54,8,0,2.92286,0,0.378961,2304,31,446.444
2019_05_30_18_20_54,1,0107,0107,14,1069.82,6.27273,29.8182,67,8,0,3.00153,0,0.712935,2304,31,471.273
2019_05_30_18_20_54,1,0107,0107,15,1240.13,9,40.5,47,8,0,2.98443,0,4.39433,2304,31,400.5
2019_05_30_18_20_54,1,0107,0107,16,1209.5,9,38.625,101,8,0,3.00382,0,0.743057,2304,31,406.063
2019_05_30_18_20_54,1,0107,0107,17,1227.63,9,39.875,46,8,0,2.99696,0,2.30036,2304,31,500.75
2019_05_30_18_20_54,1,0107,0107,18,1306,8.30769,41.0769,81,8,0,2.95215,0,3.01999,2304,31,401.308
2019_05_30_18_20_54,1,0107,0107,19,1285.5,9,43.5,47,8,0,3.02903,0,0.948932,2304,31,367.25
2019_05_30_18_20_54,1,0107,0107,20,1617.13,0,0,47,8,0,3.1045,0,11.5716,2304,31,729.875
2019_05_30_18_20_54,1,0107,0107,21,1667.91,0,0,67,8,0,3.13512,0,1.24238,2304,31,741.273
2019_05_30_18_20_54,1,0107,0107,22,1684.22,0,0,113,8,0,3.05969,0,0.401983,2304,31,745.444
2019_05_30_18_20_54,1,0107,0107,23,1720,0,0,60,8,0,3.08509,0,0.874888,2304,31,737.5
2019_05_30_18_20_54,1,0107,0107,24,1734.82,0,0,140,8,0,3.07537,0,0.675202,2304,31,761.591
2019_05_30_18_20_54,1,0107,0107,25,1706.94,0,0,114,8,0,3.13643,0,0.665868,2304,31,762.611
2019_05_30_18_20_54,1,0107,0107,26,1680.83,0,0,73,8,0,3.12454,0,1.23902,2304,31,717.75
2019_05_30_18_20_54,1,0107,0107,27,1700.25,0,0,47,8,0,3.10864,0,0.503645,2304,31,726
2019_05_30_18_20_54,1,0107,0107,28,1701,0,0,60,8,0,3.10954,0,0.227506,2304,31,716.5
2019_05_30_18_20_54,1,0107,0107,29,1673.33,0,0,74,8,0,3.06348,0,0.723128,2304,31,728.833
2019_05_30_18_20_54,1,0107,0107,30,1746.08,0,0,74,8,0,3.109,0,1.89672,2304,31,696.833
2019_05_30_18_20_54,1,0107,0107,31,1719.08,0,0,80,8,0,3.08781,0,0.746724,2304,31,712.615
2019_05_30_18_20_54,1,0107,0107,1,643.5,1.25,3.25,46,8,1,3.2516,0,0,2132,25,418.5
2019_05_30_18_20_54,1,0107,0107,2,626,1,2,54,8,1,3.24389,0,1.05561,2132,25,377.889
2019_05_30_18_20_54,1,0107,0107,3,640,1.05,2.95,127,8,1,3.17704,0,0.5399,2132,25,395.65
2019_05_30_18_20_54,1,0107,0107,4,671.333,1.88889,5,54,8,1,3.21495,0,1.55051,2132,25,452.556
2019_05_30_18_20_54,1,0107,0107,5,655,1.75,4,47,8,1,3.10822,0,0.430892,2132,25,444.875
2019_05_30_18_20_54,1,0107,0107,6,699.222,2,6.55556,54,8,1,3.09146,0,1.74467,2132,25,386.667
2019_05_30_18_20_54,1,0107,0107,7,798.333,3,12.8889,114,8,1,3.07361,0,2.61295,2132,25,433.278
2019_05_30_18_20_54,1,0107,0107,8,801.556,3,13,54,8,1,3.06877,0,0.745353,2132,25,402.222
2019_05_30_18_20_54,1,0107,0107,9,791.25,3.16667,12.6667,74,8,1,3.02417,0,1.53611,2132,25,465.75
2019_05_30_18_20_54,1,0107,0107,10,885.8,4,18.4,160,8,1,2.93098,0,2.26218,2132,25,458.8
2019_05_30_18_20_54,1,0107,0107,11,907.833,4.41667,19.9167,74,8,1,3.03774,0,2.10041,2132,25,373.583
2019_05_30_18_20_54,1,0107,0107,12,1054.88,6,28.875,154,8,1,3.07046,0,3.72058,2132,25,425.875
2019_05_30_18_20_54,1,0107,0107,13,1050.75,6,28.75,46,8,1,3.02942,0,1.26298,2132,25,478.625
2019_05_30_18_20_54,1,0107,0107,14,1218.92,9,39.25,73,8,1,3.0589,0,4.07182,2132,25,448.5
2019_05_30_18_20_54,1,0107,0107,15,1229.08,9,39.75,74,8,1,3.07886,0,0.778825,2132,25,417.5
2019_05_30_18_20_54,1,0107,0107,16,1277.38,9,43,47,8,1,3.14832,0,1.28589,2132,25,441.375
2019_05_30_18_20_54,1,0107,0107,17,1367,0,0,101,8,1,3.16706,0,2.16127,2132,25,428.313
2019_05_30_18_20_54,1,0107,0107,18,1637.11,0,0,54,8,1,3.11224,0,9.66593,2132,25,735.111
2019_05_30_18_20_54,1,0107,0107,19,1602.1,0,0,61,8,1,3.14764,0,0.893117,2132,25,748.3
2019_05_30_18_20_54,1,0107,0107,20,1714.82,0,0,67,8,1,2.939,0,2.69834,2132,25,738.909
2019_05_30_18_20_54,1,0107,0107,21,1683.77,0,0,80,8,1,3.14055,0,1.1702,2132,25,776.846
2019_05_30_18_20_54,1,0107,0107,22,1668.58,0,0,248,8,1,3.24397,0,0.605155,2132,25,756.553
2019_05_30_18_20_54,1,0107,0107,23,1651.5,0,0,101,8,1,3.22766,0,0.681316,2132,25,733.688
2019_05_30_18_20_54,1,0107,0107,24,1727.33,0,0,94,8,1,3.19759,0,1.83031,2132,25,745.133
2019_05_30_18_20_54,1,0107,0107,25,1725.33,0,0,74,8,1,3.20326,0,0.134868,2132,25,750.417
2019_05_30_18_20_54,1,0110,0110,1,676.933,0.333333,0.333333,94,6,0,2.82272,0,0,1676,19,472.6
2019_05_30_18_20_54,1,0110,0110,2,686.556,0.666667,1,53,6,0,2.7405,0,0.472361,1676,19,489.889
2019_05_30_18_20_54,1,0110,0110,3,783.167,1.91667,6.83333,74,6,0,2.80433,0,2.45145,1676,19,454.917
2019_05_30_18_20_54,1,0110,0110,4,763.929,2,5.78571,87,6,0,2.78051,0,1.31678,1676,19,403.214
2019_05_30_18_20_54,1,0110,0110,5,801.5,2,8.2,61,6,0,2.8394,0,1.12118,1676,19,431.4
2019_05_30_18_20_54,1,0110,0110,6,879.8,2.3,12.8,61,6,0,2.82372,0,1.88506,1676,19,421
2019_05_30_18_20_54,1,0110,0110,7,861.727,2.09091,12,67,6,0,2.76162,0,0.503963,1676,19,410.091
2019_05_30_18_20_54,1,0110,0110,8,972.286,3.85714,18.7143,87,6,0,2.84011,0,2.63852,1676,19,407.143
2019_05_30_18_20_54,1,0110,0110,9,979.778,4,19.2222,53,6,0,2.82876,0,0.258365,1676,19,399.333
2019_05_30_18_20_54,1,0110,0110,10,1046.08,4.15385,23.3077,80,6,0,2.80468,0,1.88656,1676,19,442.385
2019_05_30_18_20_54,1,0110,0110,11,1041.33,4,23.1333,94,6,0,2.88545,0,0.727855,1676,19,412.267
2019_05_30_18_20_54,1,0110,0110,12,983.222,4,19.3889,114,6,0,2.84459,0,2.01263,1676,19,473.389
2019_05_30_18_20_54,1,0110,0110,13,1181.95,6.7,31.9,127,6,0,2.99796,0,4.74132,1676,19,462
2019_05_30_18_20_54,1,0110,0110,14,1221.09,7,34.4091,141,6,0,2.93904,0,0.935635,1676,19,459.955
2019_05_30_18_20_54,1,0110,0110,15,1234.72,6.16,30.8,161,6,0,2.98118,0,0.70345,1676,19,486.08
2019_05_30_18_20_54,1,0110,0110,16,1229.95,7,34.95,127,6,0,2.94694,0,0.313396,1676,19,473.85
2019_05_30_18_20_54,1,0110,0110,17,1648,0,0,94,6,0,3.0702,0,11.161,1676,19,696.2
2019_05_30_18_20_54,1,0110,0110,18,1646.11,0,0,54,6,0,3.0378,0,0.0720837,1676,19,698.556
2019_05_30_18_20_54,1,0110,0110,19,1660.5,0,0,47,6,0,3.0054,0,0.891116,1676,19,733
2019_05_30_18_20_54,1,0110,0110,1,662.786,0.142857,0.142857,87,6,1,3.11569,0,0,1739,23,496.857
2019_05_30_18_20_54,1,0110,0110,2,642.182,0,0,67,6,1,3.14908,0,0.626013,1739,23,480.636
2019_05_30_18_20_54,1,0110,0110,3,733.444,1.33333,3.77778,53,6,1,3.15995,0,2.17974,1739,23,484.556
2019_05_30_18_20_54,1,0110,0110,4,706.722,1,2.16667,114,6,1,3.15121,0,1.8627,1739,23,411.222
2019_05_30_18_20_54,1,0110,0110,5,742.889,1.55556,4.44444,54,6,1,3.04487,0,1.8428,1739,23,479.444
2019_05_30_18_20_54,1,0110,0110,6,811.125,2,8.625,47,6,1,3.05522,0,1.90375,1739,23,438.125
2019_05_30_18_20_54,1,0110,0110,7,822.867,2,9.6,94,6,1,3.00618,0,0.982748,1739,23,398.667
2019_05_30_18_20_54,1,0110,0110,8,907,2.88889,14.7778,53,6,1,2.94881,0,2.00776,1739,23,398.667
2019_05_30_18_20_54,1,0110,0110,9,912.909,3,15,67,6,1,2.9535,0,0.21106,1739,23,392.091
2019_05_30_18_20_54,1,0110,0110,10,1016.89,4,21.6667,54,6,1,2.88307,0,3.1471,1739,23,473.333
2019_05_30_18_20_54,1,0110,0110,11,1003.92,4,20.6154,80,6,1,3.03908,0,1.38694,1739,23,416.692
2019_05_30_18_20_54,1,0110,0110,12,998.125,4,20.25,46,6,1,2.99289,0,0.14591,1739,23,418.625
2019_05_30_18_20_54,1,0110,0110,13,941,3.3,17,60,6,1,2.89607,0,1.36439,1739,23,416.6
2019_05_30_18_20_54,1,0110,0110,14,926.727,3,16.0909,67,6,1,2.94134,0,0.863084,1739,23,449.818
2019_05_30_18_20_54,1,0110,0110,15,1135.62,5.61538,29,80,6,1,3.06692,0,4.98631,1739,23,464.308
2019_05_30_18_20_54,1,0110,0110,16,1111.23,5.46154,27.4615,80,6,1,3.09164,0,0.674008,1739,23,478.538
2019_05_30_18_20_54,1,0110,0110,17,1206.63,6.75,33.5,47,6,1,3.1345,0,2.57277,1739,23,428.25
2019_05_30_18_20_54,1,0110,0110,18,1193.5,7,32.5,60,6,1,3.14254,0,0.337478,1739,23,423
2019_05_30_18_20_54,1,0110,0110,19,1199.59,7,33.0682,287,6,1,3.20517,0,2.33473,1739,23,520.659
2019_05_30_18_20_54,1,0110,0110,20,1633.83,0,0,74,6,1,3.08124,0,11.5131,1739,23,745.167
2019_05_30_18_20_54,1,0110,0110,21,1646.5,0,0,47,6,1,3.03891,0,0.596579,1739,23,723.625
2019_05_30_18_20_54,1,0110,0110,22,1690.09,0,0,67,6,1,3.00437,0,1.04232,1739,23,721.091
2019_05_30_18_20_54,1,0110,0110,23,1623.33,0,0,54,6,1,2.99264,0,2.08819,1739,23,777.667
2019_05_30_18_20_54,1,0112,0112,1,594.692,0.923077,2.30769,80,9,0,2.89503,0,0,2392,32,469.385
2019_05_30_18_20_54,1,0112,0112,2,568.846,0.538462,0.615385,80,9,0,2.91681,0,1.28677,2392,32,422.077
2019_05_30_18_20_54,1,0112,0112,3,606.778,1,3,54,9,0,2.82596,0,1.00954,2392,32,440.778
2019_05_30_18_20_54,1,0112,0112,4,655.333,2,6,74,9,0,2.7625,0,1.3884,2392,32,408.75
2019_05_30_18_20_54,1,0112,0112,5,656,1.88889,6,53,9,0,2.76657,0,0.709062,2392,32,438.444
2019_05_30_18_20_54,1,0112,0112,6,705.4,1.9,9.1,60,9,0,2.67772,0,1.35006,2392,32,410.9
2019_05_30_18_20_54,1,0112,0112,7,681.625,2,7.875,47,9,0,2.6901,0,0.647169,2392,32,397.875
2019_05_30_18_20_54,1,0112,0112,8,831.385,3,16.9231,81,9,0,2.79438,0,3.6893,2392,32,436.846
2019_05_30_18_20_54,1,0112,0112,9,812.625,3,15.875,47,9,0,2.79743,0,0.503045,2392,32,427.25
2019_05_30_18_20_54,1,0112,0112,10,822.8,3,16.6,60,9,0,2.79681,0,0.246897,2392,32,425.4
2019_05_30_18_20_54,1,0112,0112,11,934.4,4,23.4,94,9,0,2.91996,0,2.66302,2392,32,427.8
2019_05_30_18_20_54,1,0112,0112,12,940.444,4.11111,23.7778,53,9,0,2.93661,0,0.185931,2392,32,422.889
2019_05_30_18_20_54,1,0112,0112,13,927.786,4,23,87,9,0,2.94387,0,1.64508,2392,32,490.643
2019_05_30_18_20_54,1,0112,0112,14,1049.75,5.75,30.5,47,9,0,2.94723,0,3.08756,2392,32,447.25
2019_05_30_18_20_54,1,0112,0112,15,1045.91,5.36364,30.3636,67,9,0,2.90732,0,0.139192,2392,32,451.636
2019_05_30_18_20_54,1,0112,0112,16,1053.4,5.7,30.8,60,9,0,2.99744,0,0.297075,2392,32,441.7
2019_05_30_18_20_54,1,0112,0112,17,1169.45,7,38,66,9,0,3.01233,0,2.79655,2392,32,458.273
2019_05_30_18_20_54,1,0112,0112,18,1174.88,7,38.2917,154,9,0,2.95291,0,0.203937,2392,32,464.875
2019_05_30_18_20_54,1,0112,0112,19,1295.5,9.83333,46.0833,74,9,0,2.95936,0,2.88469,2392,32,456.25
2019_05_30_18_20_54,1,0112,0112,20,1339.38,8.125,39.4375,101,9,0,3.00287,0,1.08386,2392,32,444.563
2019_05_30_18_20_54,1,0112,0112,21,1354.29,3.57143,17.1429,88,9,0,3.06142,0,0.882949,2392,32,410.714
2019_05_30_18_20_54,1,0112,0112,22,1672.13,0,0,46,9,0,3.18095,0,9.72098,2392,32,671.5
2019_05_30_18_20_54,1,0112,0112,23,1681.63,0,0,120,9,0,3.22231,0,1.61576,2392,32,738.526
2019_05_30_18_20_54,1,0112,0112,24,1723.71,0,0,107,9,0,3.1268,0,1.07455,2392,32,754.529
2019_05_30_18_20_54,1,0112,0112,25,1730.33,0,0,54,9,0,3.1221,0,0.609147,2392,32,729.889
2019_05_30_18_20_54,1,0112,0112,26,1710.1,0,0,60,9,0,3.08639,0,0.559041,2392,32,718.1
2019_05_30_18_20_54,1,0112,0112,27,1723.5,0,0,47,9,0,3.11958,0,0.625695,2392,32,740.625
2019_05_30_18_20_54,1,0112,0112,28,1675.13,0,0,47,9,0,3.08662,0,1.15561,2392,32,738.75
2019_05_30_18_20_54,1,0112,0112,29,1714.45,0,0,68,9,0,3.10574,0,1.03591,2392,32,757.091
2019_05_30_18_20_54,1,0112,0112,30,1726.8,0,0,61,9,0,3.06484,0,1.6141,2392,32,690.6
2019_05_30_18_20_54,1,0112,0112,31,1687.5,0,0,181,9,0,2.97041,0,1.08108,2392,32,713.107
2019_05_30_18_20_54,1,0112,0112,32,1728.17,0,0,74,9,0,3.07319,0,1.2095,2392,32,743.333
2019_05_30_18_20_54,1,0112,0112,1,551.9,0.2,0.3,60,9,1,3.15089,0,0,2414,28,488
2019_05_30_18_20_54,1,0112,0112,2,561.818,0.272727,0.272727,67,9,1,3.20579,0,1.29559,2414,28,434.636
2019_05_30_18_20_54,1,0112,0112,3,521.667,0,0,73,9,1,3.17499,0,0.989528,2414,28,424.333
2019_05_30_18_20_54,1,0112,0112,4,571.45,0.7,0.85,127,9,1,3.07709,0,1.47931,2414,28,461.25
2019_05_30_18_20_54,1,0112,0112,5,677.933,1.93333,7.33333,93,9,1,3.0127,0,2.76692,2414,28,415.267
2019_05_30_18_20_54,1,0112,0112,6,764.692,2.53846,12.8462,80,9,1,3.0033,0,2.24598,2414,28,451.769
2019_05_30_18_20_54,1,0112,0112,7,765.222,2.22222,12.8889,53,9,1,3.00522,0,0.086024,2414,28,455.333
2019_05_30_18_20_54,1,0112,0112,8,794.2,3,14.5,60,9,1,3.01343,0,1.00314,2414,28,424.9
2019_05_30_18_20_54,1,0112,0112,9,883.125,4,20.375,47,9,1,3.05822,0,2.32683,2414,28,384.875
2019_05_30_18_20_54,1,0112,0112,10,902.429,4,21.3571,87,9,1,3.05936,0,1.13719,2414,28,428.429
2019_05_30_18_20_54,1,0112,0112,11,910.682,4,22,140,9,1,3.13993,0,0.775863,2414,28,459.864
2019_05_30_18_20_54,1,0112,0112,12,1039,5.23529,30.0588,107,9,1,3.1185,0,3.06908,2414,28,469.471
2019_05_30_18_20_54,1,0112,0112,13,1034.9,5.3,29.6,60,9,1,3.11578,0,1.04943,2414,28,425.7
2019_05_30_18_20_54,1,0112,0112,14,1102.45,6,33.9091,67,9,1,3.08091,0,2.11806,2414,28,483.273
2019_05_30_18_20_54,1,0112,0112,15,1122.88,6.375,35.1875,100,9,1,3.0918,0,1.1584,2414,28,439.25
2019_05_30_18_20_54,1,0112,0112,16,1285.33,10,45.5185,173,9,1,3.07588,0,3.87426,2414,28,434.481
2019_05_30_18_20_54,1,0112,0112,17,1289.92,10,45.6923,81,9,1,3.17278,0,0.433263,2414,28,416.923
2019_05_30_18_20_54,1,0112,0112,18,1653.78,0,0,53,9,1,3.07501,0,11.4377,2414,28,738.444
2019_05_30_18_20_54,1,0112,0112,19,1681.89,0,0,54,9,1,3.22045,0,0.68733,2414,28,744.667
2019_05_30_18_20_54,1,0112,0112,20,1754.2,0,0,60,9,1,3.26714,0,1.75861,2414,28,730.5
2019_05_30_18_20_54,1,0112,0112,21,1705.2,0,0,227,9,1,3.1319,0,1.19913,2414,28,741.571
2019_05_30_18_20_54,1,0112,0112,22,1697.63,0,0,47,9,1,3.13692,0,0.181606,2414,28,740.875
2019_05_30_18_20_54,1,0112,0112,23,1709.9,0,0,61,9,1,3.22879,0,0.538513,2414,28,759.8
2019_05_30_18_20_54,1,0112,0112,24,1661,0,0,60,9,1,3.14168,0,1.16797,2414,28,761.5
2019_05_30_18_20_54,1,0112,0112,25,1667.88,0,0,47,9,1,3.21662,0,0.18555,2414,28,757.875
2019_05_30_18_20_54,1,0112,0112,26,1747.78,0,0,54,9,1,3.205,0,1.94209,2414,28,742.444
2019_05_30_18_20_54,1,0112,0112,27,1714.09,0,0,215,9,1,3.07335,0,0.833387,2414,28,751.606
2019_05_30_18_20_54,1,0112,0112,28,1748.9,0,0,61,9,1,3.11997,0,0.830971,2414,28,751.7
2019_05_30_18_20_54,1,0118,0118,1,701.5,1.75,5.875,47,9,0,2.84817,0,0,2283,29,469.5
2019_05_30_18_20_54,1,0118,0118,2,698.462,1.69231,5.69231,254,9,0,2.76428,0,1.66341,2283,29,399.872
2019_05_30_18_20_54,1,0118,0118,3,622.125,0.5,0.875,47,9,0,2.67871,0,1.84657,2283,29,412.5
2019_05_30_18_20_54,1,0118,0118,4,644.615,1,2.46154,81,9,0,2.71947,0,0.61516,2283,29,425.077
2019_05_30_18_20_54,1,0118,0118,5,788.7,3,11.3,60,9,0,2.6918,0,3.52248,2283,29,457.7
2019_05_30_18_20_54,1,0118,0118,6,793,3.18182,11.4545,67,9,0,2.71412,0,0.609223,2283,29,432.545
2019_05_30_18_20_54,1,0118,0118,7,766.222,3,9.88889,54,9,0,2.74885,0,0.829157,2283,29,454.667
2019_05_30_18_20_54,1,0118,0118,8,857.667,4.22222,15.6667,53,9,0,2.77138,0,2.18928,2283,29,447.222
2019_05_30_18_20_54,1,0118,0118,9,863.5,4.25,15.875,47,9,0,2.7739,0,0.727311,2283,29,477.125
2019_05_30_18_20_54,1,0118,0118,10,881.182,4.54545,17,67,9,0,2.73783,0,1.12465,2283,29,433.455
2019_05_30_18_20_54,1,0118,0118,11,958.067,5.93333,21.8,93,9,0,2.80656,0,2.09278,2283,29,391.267
2019_05_30_18_20_54,1,0118,0118,12,971.333,5.88889,22.7778,54,9,0,2.85327,0,1.45015,2283,29,450.556
2019_05_30_18_20_54,1,0118,0118,13,956.933,5.73333,21.8667,93,9,0,2.90947,0,0.861458,2283,29,417.467
2019_05_30_18_20_54,1,0118,0118,14,1071,7,29.0714,87,9,0,2.97081,0,3.26542,2283,29,493.214
2019_05_30_18_20_54,1,0118,0118,15,1078.54,7,29.5385,80,9,0,2.94604,0,1.55049,2283,29,428.692
2019_05_30_18_20_54,1,0118,0118,16,1085.94,7,29.8889,114,9,0,2.89439,0,0.543449,2283,29,407.167
2019_05_30_18_20_54,1,0118,0118,17,1258.64,9.81818,40.6364,67,9,0,2.93749,0,4.19747,2283,29,441.818
2019_05_30_18_20_54,1,0118,0118,18,1250.53,10,40.2667,93,9,0,2.90975,0,0.268812,2283,29,434
2019_05_30_18_20_54,1,0118,0118,19,1298.13,10,43,47,9,0,2.9085,0,1.13652,2283,29,435.375
2019_05_30_18_20_54,1,0118,0118,20,1312.3,2,8.4,60,9,0,2.95423,0,1.69582,2283,29,505
2019_05_30_18_20_54,1,0118,0118,21,1332.5,2.5,10.5,47,9,0,2.95432,0,2.05878,2283,29,421.125
2019_05_30_18_20_54,1,0118,0118,22,1339.54,0,0,80,9,0,2.91662,0,0.28208,2283,29,430.615
2019_05_30_18_20_54,1,0118,0118,23,1681.42,0,0,74,9,0,2.94729,0,10.3913,2283,29,707.75
2019_05_30_18_20_54,1,0118,0118,24,1689.67,0,0,54,9,0,2.9315,0,1.29147,2283,29,761.222
2019_05_30_18_20_54,1,0118,0118,25,1689.13,0,0,47,9,0,2.97035,0,0.21459,2283,29,752.25
